Wavelength  [nm],3nm Extinction [a.u.],5nm Extinction [a.u.],7nm Extinction [a.u.],9nm Extinction [a.u.],11nm Extinction [a.u.],13nm Extinction [a.u.],15nm Extinction [a.u.],17nm Extinction [a.u.]
960.18011000000001,0.0058700000000000002,0.0093100000000000006,0.0099100000000000004,0.01413,0.048759999999999998,0.11286,0.21163000000000001,0.40934999999999999
960.42322000000001,0.0038999999999999998,0.01277,0.0115,0.015339999999999999,0.047989999999999998,0.11204,0.21251,0.41289999999999999
960.66630999999995,0.0079299999999999995,0.014,0.018100000000000002,0.01354,0.047960000000000003,0.10535,0.21396000000000001,0.41710999999999998
960.90940000000001,0.010319999999999999,0.0112,0.0137,0.017760000000000001,0.050130000000000001,0.10865,0.21073,0.41138000000000002
961.15246999999999,0.0095999999999999992,0.015270000000000001,0.01159,0.0137,0.051799999999999999,0.11465,0.20529,0.40610000000000002
961.39553999999998,0.0028900000000000002,0.01983,0.01274,0.01281,0.04938,0.11466999999999999,0.21157999999999999,0.40673999999999999
961.63859000000002,0.0031800000000000001,0.01932,0.01155,0.014930000000000001,0.048329999999999998,0.11569,0.20866999999999999,0.40889999999999999
961.88163999999995,-0.00189,0.023519999999999999,0.0095499999999999995,0.01523,0.047410000000000001,0.11377,0.21117,0.40960999999999997
962.12467000000004,-0.00349,0.02138,0.013440000000000001,0.01504,0.045670000000000002,0.10846,0.21457000000000001,0.41458
962.36769000000004,0.0040200000000000001,0.02298,0.01103,0.018679999999999999,0.044490000000000002,0.10897,0.21440999999999999,0.40644000000000002
962.61071000000004,0.01189,0.01772,0.01076,0.018329999999999999,0.047350000000000003,0.11206000000000001,0.21077000000000001,0.40995999999999999
962.85370999999998,-0.0018600000000000001,0.021559999999999999,0.0117,0.01576,0.048379999999999999,0.11280999999999999,0.21093000000000001,0.40838000000000002
963.09671000000003,-0.0036099999999999999,0.024309999999999998,0.00777,0.018890000000000001,0.046829999999999997,0.11765,0.20354,0.40499000000000002
963.33969000000002,0.0067000000000000002,0.021139999999999999,0.0049899999999999996,0.01804,0.04777,0.11201999999999999,0.20863999999999999,0.41109000000000001
963.58266000000003,0.0033500000000000001,0.01814,0.0073099999999999997,0.011950000000000001,0.046030000000000001,0.11233,0.21157000000000001,0.41465999999999997
963.82563000000005,0.0040099999999999997,0.02307,0.0071799999999999998,0.01129,0.042509999999999999,0.10928,0.20660000000000001,0.41178999999999999
964.06858,0.012789999999999999,0.020500000000000001,0.01128,0.015689999999999999,0.040960000000000003,0.10758,0.21221999999999999,0.41313
964.31151999999997,0.01129,0.015630000000000002,0.01217,0.01259,0.042709999999999998,0.10482,0.21093999999999999,0.40795999999999999
964.55444999999997,0.01128,0.01259,0.010160000000000001,0.013820000000000001,0.044940000000000001,0.10467,0.21498999999999999,0.40505999999999998
964.79737999999998,-0.00042000000000000002,0.01372,0.0099900000000000006,0.014789999999999999,0.042259999999999999,0.11488,0.21143999999999999,0.41461999999999999
965.04029000000003,0.0031800000000000001,0.017569999999999999,0.011350000000000001,0.011900000000000001,0.046300000000000001,0.11466,0.20868,0.41399000000000002
965.28318999999999,0.0048700000000000002,0.019220000000000001,0.00992,0.017399999999999999,0.046589999999999999,0.1139,0.20574000000000001,0.41288000000000002
965.52608999999995,0.0049800000000000001,0.021909999999999999,0.0093799999999999994,0.020060000000000001,0.045170000000000002,0.10677,0.21145,0.40194999999999997
965.76896999999997,0.01311,0.023810000000000001,0.0078600000000000007,0.01634,0.04453,0.1062,0.20732,0.40265000000000001
966.01184000000001,0.013639999999999999,0.019900000000000001,0.0083499999999999998,0.016369999999999999,0.04632,0.11237999999999999,0.20943999999999999,0.40255999999999997
966.25469999999996,0.01393,0.014789999999999999,0.011679999999999999,0.017579999999999998,0.04795,0.11310000000000001,0.20407,0.40679999999999999
966.49756000000002,0.0050000000000000001,0.01524,0.011979999999999999,0.01436,0.04018,0.11344,0.20732999999999999,0.40828999999999999
966.74040000000002,0.0057299999999999999,0.01653,0.0085500000000000003,0.012279999999999999,0.045969999999999997,0.11085,0.21856999999999999,0.40065000000000001
966.98323000000005,0.01091,0.01447,0.0079299999999999995,0.01529,0.047210000000000002,0.11183999999999999,0.21009,0.40655999999999998
967.22604999999999,0.00069700000000000003,0.0097400000000000004,0.010970000000000001,0.01932,0.047969999999999999,0.11040999999999999,0.20935000000000001,0.40481
967.46885999999995,0.0011199999999999999,0.0081700000000000002,0.0044299999999999999,0.014370000000000001,0.047719999999999999,0.10256,0.20427000000000001,0.41332999999999998
967.71166000000005,0.0058700000000000002,0.0093500000000000007,0.010829999999999999,0.01155,0.04283,0.10609,0.20061000000000001,0.40326000000000001
967.95446000000004,0.012,0.0085199999999999998,0.01107,0.01336,0.042349999999999999,0.10511,0.20419000000000001,0.40028999999999998
968.19723999999997,0.0087200000000000003,0.015709999999999998,0.010840000000000001,0.01068,0.045220000000000003,0.11233,0.20277999999999999,0.39702999999999999
968.44001000000003,0.00058200000000000005,0.0132,0.01188,0.00958,0.043790000000000003,0.11164,0.1978,0.40273999999999999
968.68277,0.00613,0.01023,0.01278,0.0094400000000000005,0.045100000000000001,0.10889,0.20768,0.41382000000000002
968.92552000000001,-0.00085800000000000004,0.017590000000000001,0.01115,0.013769999999999999,0.043720000000000002,0.1094,0.21051,0.40442
969.16826000000003,0.0016000000000000001,0.019009999999999999,0.0095700000000000004,0.01363,0.045940000000000002,0.10897,0.20938999999999999,0.40364
969.41098999999997,0.0044299999999999999,0.020369999999999999,0.0114,0.01469,0.051130000000000002,0.11222,0.21006,0.41094999999999998
969.65371000000005,0.00809,0.019810000000000001,0.01374,0.01847,0.047739999999999998,0.10956,0.21054,0.41049000000000002
969.89642000000003,0.0018500000000000001,0.016230000000000001,0.013469999999999999,0.013350000000000001,0.045150000000000003,0.11147,0.19974,0.40772999999999998
970.13912000000005,0.00077800000000000005,0.0092499999999999995,0.011730000000000001,0.01059,0.044609999999999997,0.11443,0.19928000000000001,0.40550999999999998
970.38180999999997,0.0032499999999999999,0.010829999999999999,0.011050000000000001,0.0183,0.042169999999999999,0.11051999999999999,0.20194000000000001,0.39966000000000002
970.62449000000004,0.0063499999999999997,0.015389999999999999,0.0083899999999999999,0.021590000000000002,0.04104,0.10696,0.20324,0.40594000000000002
970.86716000000001,0.0068199999999999997,0.01507,0.0097199999999999995,0.0147,0.036659999999999998,0.11078,0.20599000000000001,0.41420000000000001
971.10982000000001,0.00062200000000000005,0.01142,0.0095700000000000004,0.017479999999999999,0.04138,0.11308,0.19977,0.41846
971.35247000000004,0.0060400000000000002,0.0085199999999999998,0.010540000000000001,0.017049999999999999,0.043470000000000002,0.11364,0.20079,0.40816999999999998
971.59510999999998,0.0089499999999999996,0.011900000000000001,0.0052700000000000004,0.01172,0.041919999999999999,0.11302,0.20998,0.41343000000000002
971.83774000000005,0.00031399999999999999,0.01027,0.0061700000000000001,0.013390000000000001,0.044760000000000001,0.11167000000000001,0.20779,0.40601999999999999
972.08036000000004,0.0078799999999999999,0.00611,0.01372,0.018599999999999998,0.042320000000000003,0.11261,0.19947000000000001,0.40561000000000003
972.32297000000005,0.0047000000000000002,0.0098300000000000002,0.0149,0.015740000000000001,0.040930000000000001,0.11011,0.20388999999999999,0.40092
972.56556,0.0041000000000000003,0.01609,0.011679999999999999,0.012749999999999999,0.041739999999999999,0.10988000000000001,0.20757999999999999,0.40150000000000002
972.80814999999996,0.00031599999999999998,0.023199999999999998,0.014069999999999999,0.01077,0.042020000000000002,0.10718,0.20244000000000001,0.40398000000000001
973.05073000000004,0.0083099999999999997,0.021069999999999998,0.00941,0.01359,0.047730000000000002,0.10845,0.20288,0.39667000000000002
973.29330000000004,-0.00189,0.01745,0.011939999999999999,0.0062300000000000003,0.050909999999999997,0.10711,0.20368,0.38957000000000003
973.53585999999996,0.000321,0.018710000000000001,0.015769999999999999,0.0042500000000000003,0.04931,0.10593,0.20412,0.39510000000000001
973.77841000000001,-0.0011100000000000001,0.021350000000000001,0.0099699999999999997,0.01515,0.047550000000000002,0.11283,0.20774999999999999,0.40317999999999998
974.02094,-0.00047399999999999997,0.016049999999999998,0.0047600000000000003,0.021250000000000002,0.049029999999999997,0.10936999999999999,0.20566000000000001,0.40094000000000002
974.26346999999998,0.0023500000000000001,0.010290000000000001,0.0057400000000000003,0.01754,0.046280000000000002,0.10861999999999999,0.20843,0.40955999999999998
974.50599,0.0043899999999999998,0.016410000000000001,0.01111,0.018790000000000001,0.04743,0.10634,0.19971,0.41281000000000001
974.74850000000004,0.00679,0.019640000000000001,0.01089,0.011169999999999999,0.048099999999999997,0.10561,0.19878000000000001,0.40148
974.99099000000001,0.0075599999999999999,0.023009999999999999,0.01157,0.017309999999999999,0.04795,0.10712000000000001,0.20757,0.39745999999999998
975.23347999999999,0.0071500000000000001,0.021180000000000001,0.0079000000000000008,0.016549999999999999,0.041549999999999997,0.10362,0.19989999999999999,0.39867999999999998
975.47595999999999,0.0097999999999999997,0.02112,0.010370000000000001,0.015089999999999999,0.045600000000000002,0.10402,0.20555000000000001,0.39311000000000001
975.71842000000004,0.01108,0.01754,0.01295,0.016619999999999999,0.043679999999999997,0.10287,0.20612,0.40275
975.96087999999997,0.016199999999999999,0.020719999999999999,0.01217,0.01349,0.039010000000000003,0.10435,0.19894999999999999,0.39755000000000001
976.20333000000005,0.010240000000000001,0.020389999999999998,0.0075100000000000002,0.016379999999999999,0.0378,0.10654,0.19131999999999999,0.39640999999999998
976.44575999999995,0.00016200000000000001,0.017059999999999999,0.01107,0.016150000000000001,0.040660000000000002,0.1045,0.20465,0.39606999999999998
976.68818999999996,0.0053600000000000002,0.015339999999999999,0.0076899999999999998,0.011679999999999999,0.044639999999999999,0.10826,0.20574000000000001,0.40055000000000002
976.93061,0.015939999999999999,0.015820000000000001,0.0079299999999999995,0.016369999999999999,0.042590000000000003,0.10272000000000001,0.19885,0.39377000000000001
977.17300999999998,0.01342,0.013780000000000001,0.011429999999999999,0.015980000000000001,0.039579999999999997,0.10444000000000001,0.19914000000000001,0.39911000000000002
977.41540999999995,0.0078399999999999997,0.01806,0.01158,0.01355,0.043880000000000002,0.10646,0.20316999999999999,0.39659
977.65778999999998,0.010240000000000001,0.01738,0.0091699999999999993,0.01189,0.045170000000000002,0.10549,0.20129,0.39293
977.90017,0.0054900000000000001,0.017979999999999999,0.01248,0.01323,0.045069999999999999,0.10451000000000001,0.19979,0.39026
978.14252999999997,0.01064,0.010959999999999999,0.011339999999999999,0.015310000000000001,0.044990000000000002,0.10637000000000001,0.19491,0.39330999999999999
978.38489000000004,0.0043,0.011039999999999999,0.0049199999999999999,0.0094800000000000006,0.043229999999999998,0.10191,0.19447,0.40205000000000002
978.62723000000005,0.0043,0.012489999999999999,0.0099500000000000005,0.013429999999999999,0.043209999999999998,0.1082,0.19228999999999999,0.39290000000000003
978.86956999999995,0.0041200000000000004,0.01504,0.011039999999999999,0.01389,0.046010000000000002,0.10656,0.19272,0.38885999999999998
979.11189000000002,0.0036800000000000001,0.0089599999999999992,0.00579,0.01315,0.049529999999999998,0.10469000000000001,0.19874,0.39656000000000002
979.35420999999997,0.012630000000000001,0.0096500000000000006,0.0084700000000000001,0.017010000000000001,0.041820000000000003,0.10451000000000001,0.19713,0.39207999999999998
979.59650999999997,0.0039100000000000003,0.019199999999999998,0.016830000000000001,0.018970000000000001,0.040009999999999997,0.11132,0.19309000000000001,0.39429999999999998
979.83879999999999,0.0053099999999999996,0.01567,0.011039999999999999,0.016320000000000001,0.042999999999999997,0.10410999999999999,0.19361,0.40379999999999999
980.08109000000002,0.01025,0.016459999999999999,0.00147,0.013849999999999999,0.044630000000000003,0.10156999999999999,0.20044999999999999,0.39308999999999999
980.32335999999998,0.0098499999999999994,0.02061,0.0093900000000000008,0.014619999999999999,0.04734,0.10176,0.19964000000000001,0.39301000000000003
980.56563000000006,0.0097400000000000004,0.018010000000000002,0.0088299999999999993,0.016279999999999999,0.045440000000000001,0.10284,0.20843999999999999,0.40079999999999999
980.80787999999995,0.00035100000000000002,0.01159,-0.00092900000000000003,0.014250000000000001,0.04437,0.10627,0.20194999999999999,0.39479999999999998
981.05011999999999,0.0060699999999999999,0.0144,0.0032699999999999999,0.01391,0.046559999999999997,0.099400000000000002,0.19794999999999999,0.38973000000000002
981.29236000000003,0.0086999999999999994,0.01559,0.01057,0.016150000000000001,0.048419999999999998,0.098369999999999999,0.18998999999999999,0.38774999999999998
981.53458000000001,0.0030400000000000002,0.014409999999999999,0.01197,0.01281,0.043389999999999998,0.10037,0.19545999999999999,0.38235000000000002
981.77679000000001,0.0094999999999999998,0.01567,0.010160000000000001,0.014489999999999999,0.038960000000000002,0.10679,0.19608,0.39899000000000001
982.01899000000003,0.0092499999999999995,0.011990000000000001,0.013899999999999999,0.01095,0.044830000000000002,0.10564,0.19955000000000001,0.39373000000000002
982.26119000000006,-0.0016900000000000001,0.01375,0.013769999999999999,0.00877,0.046359999999999998,0.10253,0.19928000000000001,0.38377
982.50337000000002,0.00056400000000000005,0.01257,0.0098799999999999999,0.015900000000000001,0.041160000000000002,0.10227,0.19381999999999999,0.39794000000000002
982.74554000000001,-0.00075799999999999999,0.01567,0.0092399999999999999,0.017729999999999999,0.037609999999999998,0.10228,0.19744,0.40166000000000002
982.98770000000002,0.0083999999999999995,0.012,0.01061,0.013440000000000001,0.042950000000000002,0.1019,0.19298000000000001,0.40290999999999999
983.22985000000006,0.00363,0.010070000000000001,0.00941,0.0112,0.037359999999999997,0.099089999999999998,0.19692000000000001,0.4027
983.47199000000001,0.00596,0.0048700000000000002,0.00826,0.01268,0.03671,0.10037,0.20454,0.39301000000000003
983.71412999999995,0.01302,0.01004,0.0073099999999999997,0.01321,0.045519999999999998,0.097710000000000005,0.19636000000000001,0.38030999999999998
983.95624999999995,0.0048799999999999998,0.0080800000000000004,0.00726,0.01091,0.044040000000000003,0.097739999999999994,0.19883999999999999,0.38391999999999998
984.19835999999998,-0.00139,0.016129999999999999,0.0076099999999999996,0.01225,0.045589999999999999,0.090730000000000005,0.19331000000000001,0.39662999999999998
984.44046000000003,0.0033800000000000002,0.020879999999999999,0.0020899999999999998,0.017260000000000001,0.043069999999999997,0.10008,0.19531999999999999,0.39734999999999998
984.68254999999999,0.00316,0.01821,0.0049100000000000003,0.01473,0.040230000000000002,0.10872,0.19084000000000001,0.39800000000000002
984.92462999999998,0.0028,0.019709999999999998,0.01274,0.01115,0.039910000000000001,0.1022,0.1928,0.38679999999999998
985.16669999999999,0.0016000000000000001,0.014409999999999999,0.0061700000000000001,0.013809999999999999,0.042799999999999998,0.10074,0.19489999999999999,0.39932000000000001
985.40876000000003,-0.0022100000000000002,0.01668,0.0088000000000000005,0.0087899999999999992,0.042259999999999999,0.10528,0.19661000000000001,0.39739000000000002
985.65080999999998,-0.0093900000000000008,0.014420000000000001,0.0062100000000000002,0.0083300000000000006,0.038539999999999998,0.1048,0.19853999999999999,0.39306999999999997
985.89284999999995,-0.0031099999999999999,0.01384,0.01172,0.010489999999999999,0.041489999999999999,0.10015,0.19514000000000001,0.39272000000000001
986.13487999999995,0.0094000000000000004,0.0143,0.0096799999999999994,0.01265,0.042970000000000001,0.098379999999999995,0.20232,0.39141999999999999
986.37689999999998,0.0018400000000000001,0.01652,0.0065500000000000003,0.0098300000000000002,0.042810000000000001,0.098610000000000003,0.20083999999999999,0.39132
986.61891000000003,0.0045100000000000001,0.022329999999999999,0.0038500000000000001,0.01039,0.050009999999999999,0.099250000000000005,0.20086000000000001,0.39494000000000001
986.86090999999999,0.0088800000000000007,0.01874,0.01078,0.01183,0.047,0.099299999999999999,0.19153999999999999,0.40781000000000001
987.10289,0.0059199999999999999,0.019210000000000001,0.0055999999999999999,0.01704,0.046510000000000003,0.099610000000000004,0.19095999999999999,0.39365
987.34487000000001,0.012409999999999999,0.01503,0.0063400000000000001,0.01585,0.044470000000000003,0.10611,0.19631000000000001,0.38947999999999999
987.58684000000005,-0.0043800000000000002,0.013129999999999999,0.01367,0.017319999999999999,0.045749999999999999,0.10299999999999999,0.19547999999999999,0.38597999999999999
987.8288,-0.0083000000000000001,0.024729999999999999,0.01485,0.014109999999999999,0.043659999999999997,0.10546999999999999,0.18812000000000001,0.38974999999999999
988.07074999999998,-0.0087399999999999995,0.02495,0.01512,0.01401,0.044830000000000002,0.099129999999999996,0.18912999999999999,0.39750000000000002
988.31268,-0.01294,0.02648,0.01042,0.01353,0.043700000000000003,0.099239999999999995,0.20391000000000001,0.38571
988.55461000000003,0.0015,0.023120000000000002,0.01443,0.015259999999999999,0.04367,0.094799999999999995,0.2021,0.39698
988.79652999999996,0.00314,0.02035,0.013440000000000001,0.0167,0.04614,0.095350000000000004,0.19184000000000001,0.40251999999999999
989.03844000000004,-0.0038400000000000001,0.022270000000000002,0.0076400000000000001,0.021950000000000001,0.046929999999999999,0.10593,0.18842,0.39129999999999998
989.28033000000005,-0.0134,0.01866,0.0067499999999999999,0.019359999999999999,0.047710000000000002,0.10211000000000001,0.18781999999999999,0.39513999999999999
989.52221999999995,-0.01238,0.017479999999999999,0.0046800000000000001,0.01685,0.046890000000000001,0.098470000000000002,0.18518000000000001,0.40087
989.76409999999998,-0.0097900000000000001,0.011950000000000001,0.0058399999999999997,0.0075700000000000003,0.041090000000000002,0.10537000000000001,0.19475999999999999,0.40016000000000002
990.00595999999996,-0.020400000000000001,0.014420000000000001,0.013310000000000001,0.00762,0.038539999999999998,0.10579,0.19031999999999999,0.38815
990.24782000000005,-0.0084600000000000005,0.019949999999999999,0.015570000000000001,0.013650000000000001,0.03875,0.098540000000000003,0.18362999999999999,0.39161000000000001
990.48965999999996,-0.0027299999999999998,0.021870000000000001,0.01106,0.02504,0.04129,0.1028,0.19242999999999999,0.39337
990.73149999999998,-0.01155,0.019709999999999998,0.01299,0.023300000000000001,0.038710000000000001,0.10126,0.19692000000000001,0.39721000000000001
990.97333000000003,-0.010149999999999999,0.01312,0.01515,0.018540000000000001,0.03832,0.099570000000000006,0.19733999999999999,0.39712999999999998
991.21514000000002,-0.019990000000000001,0.01367,0.01465,0.01214,0.0533,0.097879999999999995,0.20161000000000001,0.39649000000000001
991.45695000000001,-0.018950000000000002,0.0096399999999999993,0.010019999999999999,0.01806,0.04301,0.092710000000000001,0.19245000000000001,0.3947
991.69874000000004,-0.0076400000000000001,0.0092300000000000004,0.0044600000000000004,0.01702,0.042520000000000002,0.099180000000000004,0.20415,0.38200000000000001
991.94051999999999,-0.0028700000000000002,0.011390000000000001,0.0038,0.011820000000000001,0.042779999999999999,0.10403999999999999,0.20673,0.38569999999999999
992.18230000000005,-0.01091,0.01157,0.0041999999999999997,0.0172,0.040009999999999997,0.10095,0.20263,0.40214
992.42406000000005,-0.013129999999999999,0.013169999999999999,0.0084399999999999996,0.011379999999999999,0.039120000000000002,0.10205,0.19400999999999999,0.39330999999999999
992.66582000000005,-0.0085599999999999999,0.013299999999999999,0.00762,0.015890000000000001,0.034680000000000002,0.10405,0.19170000000000001,0.38968000000000003
992.90755999999999,-0.0104,0.0052700000000000004,0.0065599999999999999,0.01677,0.037629999999999997,0.098729999999999998,0.20224,0.39330999999999999
993.14930000000004,-0.0073299999999999997,0.0067999999999999996,0.0073899999999999999,0.01515,0.043249999999999997,0.10748000000000001,0.19409999999999999,0.39365
993.39102000000003,0.00024000000000000001,0.0017899999999999999,0.0076899999999999998,0.01358,0.040669999999999998,0.10353,0.19978000000000001,0.39576
993.63273000000004,-0.00048299999999999998,-3.6699999999999998e-05,0.0094800000000000006,0.0095200000000000007,0.050439999999999999,0.099690000000000001,0.19533,0.39245000000000002
993.87442999999996,-0.0046100000000000004,-0.0069800000000000001,0.01108,0.01461,0.039100000000000003,0.093759999999999996,0.19708999999999999,0.38588
994.11613,-0.0020999999999999999,-0.0057299999999999999,0.00843,0.013809999999999999,0.034439999999999998,0.09282,0.19424,0.39095000000000002
994.35780999999997,-0.0021199999999999999,0.0016900000000000001,0.01256,0.01485,0.03737,0.099739999999999995,0.19763,0.40088000000000001
994.59947999999997,-0.00191,0.0055100000000000001,0.014710000000000001,0.0037399999999999998,0.034790000000000001,0.10045999999999999,0.19151000000000001,0.37963000000000002
994.84114,0.0077000000000000002,0.0068999999999999999,0.01091,0.01119,0.039149999999999997,0.091999999999999998,0.19535,0.38397999999999999
995.08280000000002,0.0077999999999999996,0.00248,0.0093600000000000003,0.015610000000000001,0.038359999999999998,0.095439999999999997,0.19941999999999999,0.39252999999999999
995.32443999999998,-0.0024499999999999999,0.00090200000000000002,0.0058700000000000002,0.012749999999999999,0.034720000000000001,0.095909999999999995,0.18712000000000001,0.38984999999999997
995.56606999999997,-0.00049100000000000001,-0.0082799999999999992,0.0048500000000000001,0.0080400000000000003,0.041399999999999999,0.099839999999999998,0.19128999999999999,0.37690000000000001
995.80768999999998,-0.00124,-0.0045399999999999998,0.0044099999999999999,0.01528,0.044740000000000002,0.095229999999999995,0.18865000000000001,0.39156999999999997
996.04930000000002,-0.0078499999999999993,-0.0068300000000000001,0.0061599999999999997,0.01736,0.034040000000000001,0.097259999999999999,0.18163000000000001,0.39528999999999997
996.29089999999997,-0.00462,-0.0083800000000000003,0.01345,0.024639999999999999,0.038760000000000003,0.10312,0.18299000000000001,0.38521
996.53249000000005,-0.0017099999999999999,-0.00447,0.02102,0.01822,0.039100000000000003,0.10562000000000001,0.18017,0.38925999999999999
996.77407000000005,0.0064700000000000001,-0.0046600000000000001,0.014189999999999999,0.011299999999999999,0.044040000000000003,0.10403999999999999,0.19164,0.38046999999999997
997.01563999999996,-0.00175,-0.0027899999999999999,0.010919999999999999,0.0189,0.049630000000000001,0.097430000000000003,0.19233,0.37078
997.25720000000001,-0.0055999999999999999,0.0020600000000000002,0.0099299999999999996,0.013849999999999999,0.045999999999999999,0.099510000000000001,0.19225999999999999,0.36917
997.49874999999997,0.0082000000000000007,0.0010200000000000001,0.00364,0.01142,0.045609999999999998,0.094600000000000004,0.19639999999999999,0.37017
997.74028999999996,0.0086300000000000005,0.00116,0.0031199999999999999,0.011259999999999999,0.034779999999999998,0.10166,0.18304999999999999,0.37519999999999998
997.98181999999997,0.01059,0.0059300000000000004,0.0044600000000000004,0.0080599999999999995,0.03635,0.10807,0.18969,0.37014000000000002
998.22334000000001,0.0088599999999999998,0.0078200000000000006,0.01108,0.0103,0.036319999999999998,0.10546999999999999,0.19122,0.37578
998.46484999999996,-0.0045100000000000001,0.0028300000000000001,0.0088000000000000005,0.01093,0.037490000000000002,0.10598,0.18878,0.37196000000000001
998.70635000000004,-0.00496,0.00078299999999999995,0.01102,0.0087200000000000003,0.046309999999999997,0.099629999999999996,0.18295,0.38562999999999997
998.94784000000004,-0.00175,0.00096900000000000003,0.0096900000000000007,0.01372,0.046019999999999998,0.097409999999999997,0.17477000000000001,0.38403999999999999
999.18930999999998,-0.00076400000000000003,0.0072399999999999999,0.00743,0.019779999999999999,0.033610000000000001,0.10047,0.17916000000000001,0.38718000000000002
999.43078000000003,-0.00958,0.0049899999999999996,0.0076899999999999998,0.026960000000000001,0.034450000000000001,0.10352,0.18237,0.38163000000000002
999.67223999999999,0.0017799999999999999,-0.000513,0.0090299999999999998,0.016240000000000001,0.040980000000000003,0.098629999999999995,0.18840999999999999,0.38582
999.91368999999997,-0.0051399999999999996,-0.00057600000000000001,0.012070000000000001,0.014489999999999999,0.037569999999999999,0.10131999999999999,0.17601,0.39432
1000.15512,-0.0010499999999999999,-0.0032799999999999999,0.01345,0.0052100000000000002,0.039010000000000003,0.099680000000000005,0.18135000000000001,0.38500000000000001
1000.39655,-0.0097599999999999996,-0.0084100000000000008,0.0161,0.01223,0.052600000000000001,0.097049999999999997,0.19388,0.38369999999999999
1000.63797,-0.0012999999999999999,-0.011599999999999999,0.0093900000000000008,0.011469999999999999,0.041320000000000003,0.10199,0.18484,0.38847999999999999
1000.87937,0.0086899999999999998,-0.0012800000000000001,0.0068399999999999997,0.0144,0.038449999999999998,0.089690000000000006,0.17995,0.38168000000000002
1001.12077,0.0090699999999999999,0.0098899999999999995,0.0091000000000000004,0.0089599999999999992,0.038629999999999998,0.095229999999999995,0.18032000000000001,0.38590999999999998
1001.36216,-0.0013500000000000001,0.0038500000000000001,0.0038400000000000001,0.0095899999999999996,0.039969999999999999,0.098110000000000003,0.18118000000000001,0.37847999999999998
1001.60353,-0.0037299999999999998,0.0047299999999999998,0.0018,0.018440000000000002,0.039870000000000003,0.10652,0.18629000000000001,0.38791999999999999
1001.8449000000001,0.0042599999999999999,0.01031,0.0040800000000000003,0.0224,0.040559999999999999,0.10457,0.18557999999999999,0.38290999999999997
1002.0862499999999,-0.0016299999999999999,0.0074999999999999997,0.0089200000000000008,0.015859999999999999,0.041119999999999997,0.10068000000000001,0.19145000000000001,0.37957999999999997
1002.3276,-0.00054000000000000001,0.0097199999999999995,0.01231,0.01183,0.037690000000000001,0.0998,0.18153,0.36993999999999999
1002.56893,0.0048700000000000002,0.01021,0.013100000000000001,0.0062500000000000003,0.042689999999999999,0.095299999999999996,0.18182000000000001,0.37712000000000001
1002.81026,0.0064400000000000004,0.0041799999999999997,0.0068799999999999998,0.016279999999999999,0.040050000000000002,0.091749999999999998,0.18461,0.38690999999999998
1003.05157,0.00133,0.0011000000000000001,0.0068399999999999997,0.017319999999999999,0.041119999999999997,0.097089999999999996,0.18423999999999999,0.38697999999999999
1003.29287,0.01107,0.00413,0.0050899999999999999,0.01593,0.043220000000000001,0.097199999999999995,0.19564000000000001,0.37839
1003.53417,0.01166,0.00382,0.0067499999999999999,0.01384,0.044019999999999997,0.10419,0.18417,0.38451000000000002
1003.77545,0.01678,0.01108,0.0083099999999999997,0.017659999999999999,0.037990000000000003,0.10237,0.17433000000000001,0.37602000000000002
1004.01672,0.023480000000000001,0.0037699999999999999,0.0075199999999999998,0.0080400000000000003,0.049430000000000002,0.094539999999999999,0.18071999999999999,0.37936999999999999
1004.2579899999999,0.01255,-0.000126,0.01495,0.014460000000000001,0.053539999999999997,0.093460000000000001,0.18808,0.38433
1004.49924,0.0054400000000000004,0.0043,0.00059400000000000002,0.0030999999999999999,0.050700000000000002,0.094060000000000005,0.18471000000000001,0.37585000000000002
1004.74048,0.00141,0.0083000000000000001,0.0068599999999999998,0.0062500000000000003,0.045359999999999998,0.096610000000000001,0.19536000000000001,0.36641000000000001
1004.98171,-0.0064200000000000004,0.01191,0.0098899999999999995,0.011520000000000001,0.03381,0.096500000000000002,0.18651999999999999,0.37570999999999999
1005.22294,-0.0047600000000000003,0.013729999999999999,0.0075900000000000004,0.01736,0.035189999999999999,0.092899999999999996,0.18278,0.38151000000000002
1005.46415,0.0022799999999999999,0.01388,0.0058999999999999999,0.016109999999999999,0.029319999999999999,0.088169999999999998,0.17599999999999999,0.36853999999999998
1005.70535,0.00085700000000000001,0.012319999999999999,0.0038800000000000002,0.019720000000000001,0.036949999999999997,0.093890000000000001,0.17924999999999999,0.36775000000000002
1005.94654,0.0045300000000000002,0.0152,0.0071900000000000002,0.0144,0.043929999999999997,0.088160000000000002,0.17660999999999999,0.376
1006.18772,0.00175,0.012290000000000001,0.0096100000000000005,0.01379,0.042700000000000002,0.096290000000000001,0.1822,0.38446000000000002
1006.42889,-0.0070200000000000002,0.01498,0.01123,0.01546,0.04104,0.09597,0.18382000000000001,0.37352999999999997
1006.6700499999999,0.0027000000000000001,0.011769999999999999,0.01065,0.01652,0.04351,0.089319999999999997,0.1857,0.37179000000000001
1006.9112,-0.0085199999999999998,0.0058599999999999998,0.012699999999999999,0.012789999999999999,0.048370000000000003,0.083349999999999994,0.18382000000000001,0.36427999999999999
1007.15234,-0.00123,-0.00314,0.0058500000000000002,0.013849999999999999,0.050340000000000003,0.089609999999999995,0.16814000000000001,0.37034
