% Model,AuNP-5-78nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 12:59"
% Dimension,3
% Nodes,32092
% Expressions,1
% Description,Multislice
% X,Y,Z,sqrt(abs(ewfd.relEx)^2+abs(ewfd.relEy)^2+abs(ewfd.relEz)^2)
-8.881784197001252E-16,-269.5907845177423,-89.90003442251322,3.793433727281177E-8
8.881784197001252E-16,-264.7154687499999,-89.90003442251322,4.9033468292618705E-8
4.440892098500626E-16,-272.9225,-76.94452985075304,2.954455645942068E-8
-1.3322676295501878E-15,-266.9153762156919,-76.94452985075304,4.5380997522891335E-8
-8.881784197001252E-16,-264.71546874999996,-76.94452985075304,5.038930105775611E-8
-2.220446049250313E-15,-272.9225,-72.20001113388041,2.940205699087896E-8
4.440892098500626E-16,-265.93559772122677,-72.20001113388041,4.771864147371652E-8
-4.440892098500626E-16,-264.71546874999996,-72.20001113388041,5.099594727981796E-8
8.881784197001252E-16,-261.38375326774224,-89.90003442251322,6.335093687136888E-8
0,-256.50843749999996,-89.90003442251322,8.626601717108456E-8
0,-258.7083449656918,-76.94452985075304,7.47004300817415E-8
-4.440892098500626E-16,-256.50843749999996,-76.94452985075304,8.617996925105185E-8
-4.440892098500626E-16,-257.72856647122677,-72.20001113388041,7.933408112394849E-8
-8.881784197001252E-16,-256.50843749999996,-72.20001113388041,8.659051276340028E-8
0,-252.57967128197217,-124.61022813756301,1.5128439144691746E-7
-2.220446049250313E-16,-248.97185271987598,-108.99919681804377,1.7597933787921458E-7
0,-248.30140625000004,-124.61022813756301,2.0458885344557883E-7
7.771561172376096E-16,-248.30140624999999,-108.99919681804377,1.8433277562472525E-7
