% Model,AuNP-5-78nm-inc-Mas-BK7.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 13:06"
% Dimension,3
% Nodes,32357
% Expressions,1
% Description,Multislice
% X,Y,Z,Electric field norm
-8.881784197001252E-16,-274.10999999999996,-124.44071261686344,7.784725164636447E-8
1.1102230246251565E-16,-266.31581074288744,-108.28123484793721,8.928180563969545E-8
-1.7763568394002505E-15,-265.82875,-124.44071261686344,1.029108634120194E-7
0,-265.82874999999996,-108.28123484793721,9.075477296342664E-8
6.617444900424221E-15,-274.10999999999996,-141.61000000000004,1.0185967159212678E-7
-8.881784197001252E-16,-261.81357948097946,-124.44071261686344,1.397651668999211E-7
5.551115123125783E-16,-258.03456074288744,-108.28123484793721,1.5250847761660273E-7
1.7763568394002505E-15,-257.54749999999996,-124.44071261686344,1.800721087390811E-7
4.440892098500626E-16,-257.54749999999996,-108.28123484793721,1.6004243088254342E-7
1.6543612251060552E-15,-257.54749999999996,-141.61000000000004,2.0060251265646974E-7
-2.220446049250313E-16,-274.10999999999996,-107.2135676271505,6.060168074593248E-8
1.4432899320127035E-15,-266.06975539485626,-107.2135676271505,8.896101209410188E-8
-6.661338147750939E-16,-265.82874999999996,-107.2135676271505,8.986957033061983E-8
9.992007221626409E-16,-257.78850539485626,-107.2135676271505,1.5447330611295193E-7
9.992007221626409E-16,-257.54749999999996,-107.2135676271505,1.5966642147157579E-7
0,-266.24090294566633,-106.35429344631122,8.778454918237497E-8
-3.3306690738754696E-16,-274.10999999999996,-106.35429344631122,5.993222125070008E-8
0,-265.82874999999996,-106.35429344631122,8.944895684254204E-8
4.440892098500626E-16,-257.95965294566633,-106.35429344631123,1.5352621351351452E-7
4.440892098500626E-16,-257.54749999999996,-106.35429344631123,1.5982681516138186E-7
8.881784197001252E-16,-274.10999999999996,-89.30432762798092,5.367736315796689E-8
0,-270.0104734825685,-89.30432762798094,7.014589417859265E-8
0,-265.82874999999996,-89.30432762798094,8.70416467039423E-8
5.551115123125783E-17,-273.85562524981174,-71.9125039292348,5.310699712269097E-8
0,-274.1099999999999,-71.9125039292348,5.2085128268684245E-8
0,-265.82874999999996,-71.9125039292348,9.024809878894586E-8
5.551115123125783E-17,-274.10999999999996,-71.36135037682484,5.199583310578006E-8
0,-273.9774795816392,-71.36135037682484,5.26254608372108E-8
0,-265.82874999999996,-71.36135037682484,9.014011085114046E-8
8.881784197001252E-16,-261.7292234825685,-89.30432762798094,1.179149501298883E-7
0,-257.54749999999996,-89.30432762798094,1.534539271480154E-7
5.551115123125783E-17,-265.57437524981174,-71.9125039292348,9.216378071295966E-8
-5.551115123125783E-17,-257.54749999999996,-71.91250392923479,1.5356609029452037E-7
5.551115123125783E-17,-265.6962295816392,-71.36135037682484,9.114719095914474E-8
0,-257.54749999999996,-71.36135037682486,1.5353479664798757E-7
