% Model,AuNP-5-78nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 12:59"
% Dimension,3
% Nodes,32726
% Expressions,1
% Description,Multislice
% X,Y,Z,Electric field norm
-1.2407709188295414E-14,-149.80140624999996,-157.99281249999996,8.297938134403798E-5
-1.4889251025954495E-14,-141.60999999999996,-157.99281249999993,1.1101476997012523E-4
-1.3234889800848441E-14,-149.80140624999993,-149.80140624999999,1.1952142511625047E-4
-1.6543612251060552E-15,-141.60999999999996,-149.80140624999996,1.6581767584917222E-4
-1.4062070413401469E-14,-149.80140624999993,-141.60999999999996,1.670329729197668E-4
1.1580528575742386E-14,-141.60999999999993,-141.60999999999996,2.3364400712726056E-4
2.1094237467877974E-15,-272.67249999999996,-106.76339661801619,3.4020059174389034E-8
-8.881784197001252E-16,-264.77185845173955,-106.76339661801619,4.990944875749227E-8
1.1102230246251565E-16,-265.05465327342677,-108.00845263685153,5.019838246613873E-8
-3.3306690738754696E-16,-272.67249999999996,-108.00845263685153,3.4894353025241745E-8
-8.881784197001252E-16,-264.48109374999996,-108.00845263685153,5.1146504281030724E-8
-8.881784197001252E-16,-264.48109374999996,-106.76339661801619,5.0527012808168505E-8
8.881784197001252E-16,-256.5804522017395,-106.76339661801619,8.648541790924386E-8
-3.3306690738754696E-16,-256.8632470234267,-108.00845263685154,8.517248656276754E-8
0,-256.2896874999999,-108.00845263685154,8.980957365117775E-8
9.992007221626409E-16,-256.2896874999999,-106.76339661801619,8.95695115810922E-8
-5.6248281653605876E-14,-272.67249999999996,-141.60999999999996,5.8573341765676416E-8
0,-272.67249999999996,-124.19969443476973,4.417966209918366E-8
0,-268.72538893915083,-124.19969443476973,5.071790895720703E-8
0,-264.48109374999996,-124.19969443476973,5.773627100779477E-8
-8.881784197001252E-16,-260.5339826891508,-124.19969443476973,7.850805967035501E-8
-5.6248281653605876E-14,-256.2896874999999,-141.61,1.1316003824054332E-7
8.881784197001252E-16,-256.2896874999999,-124.19969443476973,1.0130325084890298E-7
-5.551115123125783E-16,-265.1130287608233,-105.43071910346079,4.871242384737104E-8
-1.1102230246251565E-16,-272.67249999999996,-105.43071910346079,3.349617233124155E-8
-5.551115123125783E-16,-264.48109374999996,-105.43071910346079,5.016025148677883E-8
1.1102230246251565E-16,-256.9216225108232,-105.43071910346079,8.518306124287095E-8
1.1102230246251565E-16,-256.2896874999999,-105.43071910346079,8.958286549478425E-8
-8.881784197001252E-16,-272.67249999999996,-89.25095120619869,3.0110692114633765E-8
-8.881784197001252E-16,-269.3241475440697,-89.25095120619869,3.783436618247503E-8
-8.881784197001252E-16,-264.48109374999996,-89.25095120619869,4.893640438239115E-8
4.440892098500626E-16,-272.67249999999996,-76.38606461342151,2.9446021720905097E-8
8.881784197001252E-16,-266.66179942562235,-76.38606461342151,4.535548448642778E-8
-4.440892098500626E-16,-264.48109374999996,-76.38606461342151,5.0354453885276774E-8
-8.881784197001252E-16,-272.67249999999996,-71.71863344429971,2.9330861729417544E-8
4.440892098500626E-16,-265.6958891160772,-71.71863344429971,4.769553360518416E-8
4.440892098500626E-16,-264.48109374999996,-71.71863344429971,5.096722546375798E-8
8.881784197001252E-16,-261.13274129406966,-89.25095120619869,6.325364588538545E-8
8.881784197001252E-16,-256.2896874999999,-89.25095120619869,8.593578631241001E-8
-4.440892098500626E-16,-258.47039317562235,-76.38606461342151,7.465853233201871E-8
-4.440892098500626E-16,-256.2896874999999,-76.38606461342151,8.599417135799709E-8
1.3322676295501878E-15,-257.5044828660771,-71.71863344429971,7.923626237554945E-8
